client id	R	F	M	RFM Score	cluster id
17113	3	5	3	11	1
17118	3	1	1	5	4
17124	1	1	1	3	3
17125	5	5	5	15	2
17126	5	5	4	14	2
17129	1	1	1	3	3
17132	1	1	1	3	3
17134	5	5	4	14	2
17142	5	5	5	15	2
17144	5	5	5	15	2
17148	4	5	4	13	2
17149	1	4	3	8	1
17150	5	1	1	7	4
17151	5	5	5	15	2
17153	3	4	3	10	1
17162	3	4	5	12	1
17163	3	1	1	5	4
17168	4	5	4	13	2
17169	1	1	4	6	3
17170	5	4	4	13	2
17173	5	4	3	12	2
17175	5	5	4	14	2
17176	1	1	3	5	3
17177	5	1	1	7	4
17178	4	5	5	14	2
17181	4	5	4	13	2
17185	1	1	1	3	3
17189	5	5	5	15	2
17190	5	1	1	7	4
17191	4	1	1	6	4
17193	3	5	4	12	1
17211	4	4	3	11	1
17216	1	1	1	3	3
17220	4	4	4	12	2
17227	1	4	1	6	1
17229	3	1	3	7	4
17236	1	1	3	5	3
17240	5	5	5	15	2
17242	1	1	1	3	3
17252	5	5	5	15	2
17255	5	5	5	15	2
17257	3	1	4	8	4
17259	4	1	4	9	4
17261	1	4	1	6	1
17263	5	5	5	15	2
17264	5	5	4	14	2
17273	5	4	3	12	2
17276	4	4	3	11	1
17279	3	1	3	7	4
17280	5	5	5	15	2
17281	5	1	1	7	4
17285	3	4	3	10	1
17287	1	1	1	3	3
17291	4	1	3	8	4
17293	3	1	1	5	4
17294	4	1	3	8	4
17295	5	5	4	14	2
17296	1	1	3	5	3
17301	4	4	3	11	1
17304	1	1	3	5	3
17307	1	1	1	3	3
17308	1	1	1	3	3
17310	5	5	5	15	2
17314	5	5	5	15	2
17316	5	4	3	12	2
17317	4	4	5	13	2
17319	5	4	5	14	2
17320	5	5	3	13	2
17322	3	4	4	11	1
17324	5	5	5	15	2
17327	1	1	1	3	3
17330	1	1	1	3	3
17332	4	1	1	6	4
17339	5	5	5	15	2
17341	3	4	3	10	1
17344	1	1	1	3	3
17349	4	4	3	11	1
17353	3	1	1	5	4
17359	4	5	4	13	2
17361	4	5	5	14	2
17367	3	1	4	8	4
17368	5	5	3	13	2
17373	5	5	4	14	2
17374	1	1	3	5	3
17378	4	1	1	6	4
17379	5	5	3	13	2
17383	1	4	4	9	1
17391	5	5	5	15	2
17394	5	5	4	14	2
17395	5	4	4	13	2
17398	1	4	4	9	1
17405	4	1	3	8	4
17412	4	1	3	8	4
17421	5	5	5	15	2
17423	4	5	4	13	2
17425	5	5	3	13	2
17430	5	1	1	7	4
17432	4	1	1	6	4
17434	3	4	3	10	1
17437	5	1	1	7	4
17438	5	5	4	14	2
17440	1	1	4	6	3
17445	5	5	5	15	2
17448	4	4	4	12	2
17453	5	4	3	12	2
17454	4	4	4	12	2
17457	4	5	4	13	2
17458	5	4	4	13	2
17463	4	5	5	14	2
17465	5	1	1	7	4
17468	4	1	1	6	4
17473	1	1	1	3	3
17477	4	5	5	14	2
17479	3	1	3	7	4
17482	5	5	5	15	2
17487	1	1	1	3	3
17488	5	4	3	12	2
17493	5	4	4	13	2
17496	5	5	3	13	2
17499	3	1	1	5	4
17502	1	1	4	6	3
17503	4	1	1	6	4
17505	5	5	4	14	2
17506	1	1	1	3	3
17508	4	1	1	6	4
17509	4	5	4	13	2
17511	5	5	5	15	2
17512	1	4	3	8	1
17515	5	1	1	7	4
17518	3	4	3	10	1
17519	3	1	5	9	4
17520	1	1	1	3	3
17521	4	4	4	12	2
17523	4	5	5	14	2
17524	3	1	1	5	4
17528	4	5	4	13	2
17530	3	1	3	7	4
17532	3	4	4	11	1
17541	1	1	3	5	3
17542	4	4	3	11	1
17552	5	1	1	7	4
17559	3	5	5	13	2
17560	5	1	3	9	4
17571	1	1	3	5	3
17572	1	1	1	3	3
17574	5	4	3	12	2
17575	5	4	4	13	2
17578	3	1	1	5	4
17579	3	1	4	8	4
17585	5	5	5	15	2
17591	5	5	4	14	2
17603	3	5	3	11	1
17606	5	5	5	15	2
17609	1	1	3	5	3
17612	1	1	1	3	3
17615	1	1	1	3	3
17617	1	1	4	6	3
17620	4	1	1	6	4
17622	3	5	3	11	1
17625	4	4	3	11	1
17627	5	5	4	14	2
17634	1	1	3	5	3
17635	3	5	5	13	2
17642	4	5	4	13	2
17647	4	1	3	8	4
17650	3	1	1	5	4
17662	3	1	1	5	4
17664	5	5	4	14	2
17666	5	5	3	13	2
17668	1	1	3	5	3
17673	4	5	4	13	2
17675	1	1	4	6	3
17676	5	5	5	15	2
17679	1	1	1	3	3
17684	3	1	1	5	4
17692	1	1	4	6	3
17693	5	1	1	7	4
17694	5	5	4	14	2
17696	1	4	4	9	1
17699	3	1	1	5	4
17701	5	5	4	14	2
17702	1	1	1	3	3
17706	5	4	5	14	2
17708	3	4	5	12	1
17711	3	1	1	5	4
17717	3	4	4	11	1
17718	5	5	5	15	2
17720	1	1	3	5	3
17725	5	5	5	15	2
17728	4	1	1	6	4
17730	3	1	1	5	4
17735	1	1	1	3	3
17738	5	5	4	14	2
17740	5	5	4	14	2
17744	5	5	5	15	2
17748	3	1	1	5	4
17749	5	1	1	7	4
17751	4	5	5	14	2
17752	5	5	5	15	2
17753	3	1	3	7	4
17759	5	5	5	15	2
17760	5	1	1	7	4
17763	4	5	5	14	2
17765	1	4	3	8	1
17768	3	1	1	5	4
17776	5	4	1	10	1
17778	1	1	1	3	3
17780	4	4	3	11	1
17786	5	5	4	14	2
17791	3	1	3	7	4
17792	5	5	4	14	2
17796	3	5	5	13	2
17799	5	5	5	15	2
17801	5	1	1	7	4
17803	3	5	4	12	1
17807	3	4	3	10	1
17813	1	1	3	5	3
17814	5	5	4	14	2
17819	3	5	5	13	2
17823	1	1	4	6	3
17825	1	1	1	3	3
17826	5	1	1	7	4
17828	3	1	1	5	4
17829	5	5	4	14	2
17830	3	1	5	9	4
17833	1	1	1	3	3
17834	5	5	4	14	2
17838	3	5	4	12	1
17840	4	5	5	14	2
17843	4	1	1	6	4
17845	3	1	1	5	4
17846	3	1	1	5	4
17849	4	5	5	14	2
17853	5	5	4	14	2
17854	5	5	4	14	2
17855	1	1	1	3	3
17859	5	4	3	12	2
17861	4	5	5	14	2
17863	4	4	4	12	2
17870	4	5	4	13	2
17871	5	1	3	9	4
17872	4	4	3	11	1
17873	1	1	3	5	3
17877	1	1	1	3	3
17882	4	1	1	6	4
17884	3	1	1	5	4
17885	1	1	1	3	3
17887	3	1	1	5	4
17888	3	5	5	13	2
17889	5	5	4	14	2
17890	3	4	3	10	1
17896	3	5	4	12	1
17897	5	5	4	14	2
17899	1	1	1	3	3
17903	4	4	3	11	1
17909	4	4	3	11	1
17910	5	5	4	14	2
17913	5	4	3	12	2
17914	5	5	5	15	2
17915	5	5	5	15	2
17923	1	1	3	5	3
17928	1	1	1	3	3
17935	1	1	1	3	3
17938	3	4	3	10	1
17939	4	1	1	6	4
17946	1	1	4	6	3
17947	5	4	4	13	2
17957	5	4	1	10	1
17958	1	1	1	3	3
17959	5	5	5	15	2
17965	3	1	1	5	4
17968	5	4	3	12	2
17971	3	5	4	12	1
17973	4	1	3	8	4
17974	1	1	4	6	3
17975	1	1	3	5	3
17979	5	1	3	9	4
17980	5	4	4	13	2
17982	3	1	1	5	4
17986	3	1	3	7	4
17988	1	1	4	6	3
17989	3	4	3	10	1
17994	3	1	1	5	4
17999	4	4	4	12	2
18003	5	5	4	14	2
18004	4	4	4	12	2
18006	1	1	3	5	3
18008	5	4	4	13	2
18011	3	4	3	10	1
18015	4	1	3	8	4
18026	5	4	4	13	2
18027	4	5	5	14	2
18033	4	1	1	6	4
18035	5	5	3	13	2
18036	5	4	5	14	2
18038	1	1	1	3	3
18043	5	5	5	15	2
18045	3	1	3	7	4
18046	4	5	5	14	2
18049	1	1	1	3	3
18050	4	5	5	14	2
18054	3	4	3	10	1
18055	1	1	1	3	3
18056	3	1	4	8	4
18057	5	1	1	7	4
18068	3	1	1	5	4
18075	1	1	5	7	3
18076	4	5	5	14	2
18085	1	4	3	8	1
18087	5	5	5	15	2
18088	3	1	4	8	4
18089	3	1	1	5	4
18090	5	4	1	10	1
18098	4	1	3	8	4
18103	4	5	5	14	2
18107	1	4	4	9	1
18108	4	5	4	13	2
18111	5	4	1	10	1
18121	4	4	1	9	1
18124	3	5	3	11	1
18125	4	5	3	12	1
18126	3	1	3	7	4
18127	1	1	3	5	3
18130	5	4	3	12	2
18138	5	4	4	13	2
18139	3	4	4	11	1
18140	3	1	1	5	4
18142	1	1	3	5	3
18147	4	1	1	6	4
18156	5	5	4	14	2
18162	3	1	1	5	4
18164	1	4	4	9	1
18168	5	5	5	15	2
18171	4	4	4	12	2
18174	4	5	3	12	1
18175	5	5	5	15	2
18176	1	1	1	3	3
18184	1	1	4	6	3
18187	5	5	4	14	2
18189	5	5	1	11	1
18193	5	5	3	13	2
18194	3	1	3	7	4
18202	4	1	3	8	4
18204	5	1	1	7	4
18208	4	1	3	8	4
18209	1	1	1	3	3
18214	4	5	3	12	1
18215	4	5	5	14	2
18219	5	5	4	14	2
18221	3	1	1	5	4
18223	4	1	3	8	4
18225	1	1	1	3	3
18226	1	1	1	3	3
18228	1	1	1	3	3
18230	3	1	4	8	4
18233	3	1	3	7	4
18234	3	1	1	5	4
18235	4	1	3	8	4
18242	5	1	1	7	4
18243	3	1	1	5	4
18248	1	4	4	9	1
18258	3	5	3	11	1
18259	4	5	5	14	2
18261	4	5	5	14	2
18264	1	1	1	3	3
18267	1	1	1	3	3
18271	5	5	5	15	2
18275	5	5	4	14	2
18277	5	5	5	15	2
18281	3	1	1	5	4
18284	5	1	1	7	4
18285	4	5	3	12	1
18286	1	1	1	3	3
18290	3	5	5	13	2
18291	5	4	4	13	2
18292	5	4	4	13	2
18295	4	5	5	14	2
18296	1	1	1	3	3
18300	5	5	5	15	2
18302	3	4	3	10	1
18303	4	1	3	8	4
18307	3	1	1	5	4
18312	4	1	1	6	4
18318	5	5	5	15	2
18319	3	4	1	8	1
18322	3	1	4	8	4
18324	5	1	5	11	4
18326	4	1	4	9	4
18330	1	4	3	8	1
18331	3	1	1	5	4
18339	1	1	4	6	3
18340	3	5	5	13	2
18346	4	4	4	12	2
18348	4	4	4	12	2
18354	4	4	4	12	2
18359	5	5	5	15	2
18363	4	1	1	6	4
18365	5	5	3	13	2
18367	5	4	3	12	2
18370	3	1	1	5	4
18371	4	1	1	6	4
18373	1	1	3	5	3
18379	5	5	3	13	2
18381	1	1	3	5	3
18382	5	1	4	10	4
18384	3	1	3	7	4
18390	5	4	4	13	2
18391	4	1	1	6	4
18395	3	1	1	5	4
18399	1	1	3	5	3
18401	4	5	4	13	2
18403	1	1	1	3	3
18405	4	4	4	12	2
18413	4	1	1	6	4
18416	3	1	3	7	4
18421	3	4	4	11	1
18423	5	5	5	15	2
18424	4	5	5	14	2
18425	3	5	4	12	1
18430	3	1	3	7	4
18433	3	4	3	10	1
18436	1	1	1	3	3
18438	1	4	1	6	1
18440	1	1	4	6	3
18441	3	4	5	12	1
18442	1	4	3	8	1
18445	4	5	5	14	2
18455	5	1	3	9	4
18457	1	4	1	6	1
18459	1	1	1	3	3
18460	3	4	4	11	1
18461	5	4	4	13	2
18464	3	1	1	5	4
18474	1	1	1	3	3
18475	5	4	4	13	2
18482	4	5	5	14	2
18483	5	5	5	15	2
18487	3	1	4	8	4
18493	4	1	4	9	4
18494	4	5	4	13	2
18496	5	5	5	15	2
18498	3	4	1	8	1
18499	4	4	5	13	2
18500	3	1	1	5	4
18505	5	5	4	14	2
18508	1	1	1	3	3
18510	3	5	4	12	1
18513	3	1	1	5	4
18515	3	1	1	5	4
18516	3	1	1	5	4
18520	4	5	3	12	1
18529	4	4	3	11	1
18530	1	1	3	5	3
18531	4	1	1	6	4
18532	5	5	5	15	2
18537	3	5	4	12	1
18540	5	5	4	14	2
18541	4	4	3	11	1
18547	4	5	5	14	2
18552	1	4	3	8	1
18564	1	1	4	6	3
18567	3	1	1	5	4
18573	5	5	5	15	2
18578	4	1	3	8	4
18580	4	5	5	14	2
18581	3	4	4	11	1
18584	4	1	4	9	4
18585	1	1	1	3	3
18586	1	5	4	10	1
18588	4	1	3	8	4
18589	1	1	3	5	3
18590	5	4	1	10	1
18591	5	4	4	13	2
18594	3	5	4	12	1
18595	3	4	1	8	1
18598	5	5	3	13	2
18599	1	1	3	5	3
18600	4	5	4	13	2
18603	1	1	1	3	3
18604	5	5	5	15	2
18608	4	4	3	11	1
18611	4	1	3	8	4
18612	1	4	3	8	1
18613	4	4	3	11	1
18614	5	5	5	15	2
18615	5	5	5	15	2
18617	4	5	4	13	2
18618	1	1	1	3	3
18619	5	5	5	15	2
18620	3	1	1	5	4
18622	4	5	4	13	2
18623	5	5	4	14	2
18625	4	4	3	11	1
18627	4	5	3	12	1
18629	1	1	1	3	3
18638	5	5	5	15	2
18643	5	4	3	12	2
18648	4	4	3	11	1
18649	3	1	4	8	4
18653	1	1	4	6	3
18654	5	1	3	9	4
18655	1	4	3	8	1
18658	4	5	4	13	2
18660	3	5	4	12	1
18663	3	1	3	7	4
18666	3	4	3	10	1
18668	5	5	4	14	2
18683	1	1	4	6	3
18685	3	1	3	7	4
18689	4	4	3	11	1
18690	1	1	1	3	3
18693	3	1	3	7	4
18695	4	4	3	11	1
18696	4	5	4	13	2
18699	4	4	5	13	2
18700	5	5	4	14	2
18702	4	1	4	9	4
18704	1	1	4	6	3
18706	3	1	1	5	4
18710	4	5	5	14	2
18712	1	4	4	9	1
18715	5	5	5	15	2
18716	5	5	4	14	2
18718	1	1	3	5	3
18735	3	4	4	11	1
18737	5	5	5	15	2
18738	4	1	4	9	4
18739	1	1	3	5	3
18741	1	1	1	3	3
18744	5	4	5	14	2
18746	4	1	1	6	4
18749	5	5	3	13	2
18752	1	1	3	5	3
18764	5	5	5	15	2
18765	4	5	5	14	2
18766	1	1	1	3	3
18769	4	4	5	13	2
18772	5	5	4	14	2
18774	3	1	3	7	4
18777	5	5	5	15	2
18778	5	5	5	15	2
18786	5	1	3	9	4
18787	5	5	5	15	2
18790	3	4	3	10	1
18793	4	5	4	13	2
18795	5	5	3	13	2
18798	5	1	1	7	4
18802	3	1	1	5	4
18804	3	1	1	5	4
18805	3	4	4	11	1
18808	5	5	5	15	2
18809	3	4	4	11	1
18810	3	1	3	7	4
18812	4	5	5	14	2
18815	5	1	1	7	4
18823	4	5	4	13	2
18825	4	1	1	6	4
18826	5	1	3	9	4
18831	1	1	1	3	3
18834	1	1	1	3	3
18846	5	1	1	7	4
18849	1	1	3	5	3
18851	3	1	3	7	4
18855	1	1	1	3	3
18857	3	5	4	12	1
18865	5	1	1	7	4
18866	4	5	5	14	2
18868	4	5	5	14	2
18873	3	1	1	5	4
18879	5	4	3	12	2
18882	5	5	4	14	2
18884	1	4	1	6	1
18885	3	1	1	5	4
18888	5	5	5	15	2
18894	5	5	5	15	2
18896	3	1	1	5	4
18897	1	4	4	9	1
18900	3	4	1	8	1
18905	1	1	1	3	3
18911	4	1	1	6	4
18912	5	5	5	15	2
18915	5	5	5	15	2
18917	4	5	5	14	2
18918	4	5	5	14	2
18921	4	5	5	14	2
18923	5	4	3	12	2
18927	5	4	3	12	2
18928	5	5	4	14	2
18932	1	4	4	9	1
18935	1	1	1	3	3
18943	4	5	4	13	2
18944	5	5	5	15	2
18945	3	4	3	10	1
18946	5	1	1	7	4
18949	4	4	4	12	2
18952	5	4	3	12	2
18954	5	4	3	12	2
18958	4	5	3	12	1
18961	5	5	5	15	2
18963	4	1	4	9	4
18966	5	5	4	14	2
18967	1	1	3	5	3
18971	5	5	5	15	2
18975	5	5	5	15	2
18979	1	1	3	5	3
18982	5	1	1	7	4
18984	1	5	5	11	1
18990	4	5	5	14	2
18993	5	5	3	13	2
18994	4	4	3	11	1
18995	5	5	3	13	2
18998	5	5	5	15	2
19004	5	5	4	14	2
19005	5	1	1	7	4
19010	1	4	3	8	1
19011	4	5	4	13	2
19018	5	1	3	9	4
19020	1	1	3	5	3
19023	3	1	1	5	4
19025	3	1	1	5	4
19033	5	4	4	13	2
19035	3	1	1	5	4
19036	5	5	4	14	2
19037	4	5	4	13	2
19038	1	1	3	5	3
19040	1	1	1	3	3
19044	4	5	4	13	2
19046	5	4	3	12	2
19047	1	5	5	11	1
19050	3	1	4	8	4
19051	3	1	1	5	4
19052	1	4	3	8	1
19054	4	1	1	6	4
19056	5	5	5	15	2
19058	1	5	5	11	1
19060	5	5	5	15	2
19064	5	5	4	14	2
19066	5	5	5	15	2
19067	3	1	1	5	4
19073	4	5	3	12	1
19077	1	4	3	8	1
19081	4	1	3	8	4
19084	3	1	1	5	4
19087	4	1	3	8	4
19088	3	1	1	5	4
19096	4	5	4	13	2
19097	3	1	4	8	4
19101	4	1	1	6	4
19105	4	1	1	6	4
19109	3	1	1	5	4
19113	4	1	3	8	4
19115	4	1	1	6	4
19117	4	4	3	11	1
19120	1	1	3	5	3
19121	4	5	4	13	2
19124	5	5	5	15	2
19125	5	4	1	10	1
19126	5	5	5	15	2
19128	1	1	1	3	3
19134	4	1	3	8	4
19136	5	4	4	13	2
19137	5	1	1	7	4
19139	3	1	3	7	4
19140	4	5	5	14	2
19142	5	1	3	9	4
19145	3	1	3	7	4
19148	1	1	4	6	3
19149	4	5	4	13	2
19151	1	1	1	3	3
19154	3	1	1	5	4
19156	3	5	5	13	2
19158	4	5	5	14	2
19159	3	5	4	12	1
19160	5	4	4	13	2
19161	3	1	1	5	4
19165	3	4	4	11	1
19170	5	4	4	13	2
19173	3	1	1	5	4
19181	3	1	1	5	4
19183	3	1	1	5	4
19184	3	4	3	10	1
19188	1	4	4	9	1
19193	4	5	4	13	2
19198	1	1	3	5	3
19199	4	4	5	13	2
19202	5	5	5	15	2
19206	1	1	1	3	3
19207	5	5	5	15	2
19208	5	5	5	15	2
19209	3	1	1	5	4
19215	4	5	5	14	2
19217	5	5	5	15	2
19218	3	1	1	5	4
19219	5	5	5	15	2
19221	3	1	3	7	4
19225	4	1	4	9	4
19226	4	5	5	14	2
19228	1	1	1	3	3
19238	3	1	3	7	4
19242	5	5	4	14	2
19243	3	4	4	11	1
19247	1	1	5	7	3
19251	4	4	5	13	2
19257	5	5	4	14	2
19258	5	1	5	11	4
19259	1	1	1	3	3
19264	5	1	1	7	4
19268	1	1	1	3	3
19271	5	1	1	7	4
19273	5	1	1	7	4
19279	4	1	3	8	4
19281	5	1	1	7	4
19286	4	1	1	6	4
19295	3	1	3	7	4
19296	4	5	5	14	2
19298	3	5	5	13	2
19299	1	1	1	3	3
19302	4	1	3	8	4
19303	1	1	3	5	3
19304	5	5	5	15	2
19306	4	1	1	6	4
19308	1	5	4	10	1
19311	3	1	3	7	4
19318	1	1	3	5	3
19320	5	5	5	15	2
19323	3	5	4	12	1
19324	3	4	5	12	1
19329	5	5	5	15	2
19335	3	1	1	5	4
19338	1	1	4	6	3
19343	3	5	4	12	1
19345	3	5	5	13	2
19346	1	4	3	8	1
19347	5	4	4	13	2
19352	5	5	5	15	2
19353	1	5	3	9	1
19358	3	1	3	7	4
19359	4	5	4	13	2
19365	1	4	3	8	1
19367	1	1	3	5	3
19368	5	1	1	7	4
19369	5	5	5	15	2
19372	4	5	4	13	2
19374	3	1	4	8	4
19377	1	1	1	3	3
19387	4	1	1	6	4
19391	5	5	5	15	2
19392	5	1	3	9	4
19395	5	5	5	15	2
19398	5	1	1	7	4
19400	5	5	3	13	2
19401	4	5	5	14	2
19403	3	1	1	5	4
19405	5	4	3	12	2
19407	4	4	3	11	1
19408	5	5	5	15	2
19411	4	1	1	6	4
19415	5	4	5	14	2
19419	4	1	4	9	4
19420	5	1	1	7	4
19424	4	1	4	9	4
19425	1	1	4	6	3
19430	1	1	1	3	3
19432	4	5	5	14	2
19434	1	1	3	5	3
19438	5	5	5	15	2
19439	3	4	4	11	1
19441	3	5	5	13	2
19442	4	1	1	6	4
19448	5	5	5	15	2
19460	3	4	3	10	1
19461	4	1	1	6	4
19465	1	1	3	5	3
19466	5	1	1	7	4
19469	5	1	1	7	4
19479	4	5	5	14	2
19485	4	1	3	8	4
19487	5	1	1	7	4
19488	5	5	4	14	2
19493	1	1	1	3	3
19498	1	1	1	3	3
19500	5	5	5	15	2
19505	5	5	4	14	2
19506	3	1	3	7	4
19510	3	1	1	5	4
19511	4	5	5	14	2
19514	3	4	4	11	1
19518	1	1	4	6	3
19523	3	1	1	5	4
19524	3	4	3	10	1
19528	1	4	1	6	1
19531	3	1	1	5	4
19535	1	4	4	9	1
19542	3	1	4	8	4
19543	5	5	5	15	2
19544	5	1	3	9	4
19545	4	4	3	11	1
19551	1	1	3	5	3
19559	1	5	3	9	1
19561	5	5	5	15	2
19563	3	1	1	5	4
19565	4	1	1	6	4
19568	1	1	1	3	3
19569	1	1	1	3	3
19573	3	5	5	13	2
19576	1	4	4	9	1
19577	3	1	1	5	4
19583	3	1	1	5	4
19587	1	1	1	3	3
19590	5	1	3	9	4
19595	5	4	4	13	2
19597	5	5	5	15	2
19604	1	1	1	3	3
19606	5	4	1	10	1
19608	3	4	4	11	1
19613	5	5	5	15	2
19621	4	4	4	12	2
19627	5	5	5	15	2
19630	3	4	4	11	1
19638	4	1	3	8	4
19643	1	1	1	3	3
19644	3	5	3	11	1
19645	5	1	1	7	4
19648	5	4	4	13	2
19649	5	4	3	12	2
19652	4	4	1	9	1
19658	5	5	5	15	2
19661	1	1	3	5	3
19662	4	5	5	14	2
19667	5	5	5	15	2
19669	5	5	4	14	2
19673	3	5	4	12	1
19687	1	1	3	5	3
19690	5	4	5	14	2
19699	5	5	5	15	2
19700	1	4	3	8	1
19701	4	5	5	14	2
19708	4	5	5	14	2
19710	1	1	1	3	3
19714	3	4	4	11	1
19715	3	4	3	10	1
19716	4	5	5	14	2
19717	3	5	3	11	1
19719	5	5	4	14	2
19720	3	1	3	7	4
19723	5	1	1	7	4
19726	4	1	1	6	4
19732	5	4	4	13	2
19735	1	1	4	6	3
19737	5	5	5	15	2
19740	5	5	5	15	2
19742	3	4	1	8	1
19752	3	4	3	10	1
19753	5	1	3	9	4
19754	5	5	4	14	2
19756	4	1	1	6	4
19762	1	1	1	3	3
19770	5	5	5	15	2
19772	3	4	4	11	1
19776	5	1	1	7	4
19778	5	1	1	7	4
19780	4	4	5	13	2
19781	5	1	3	9	4
19783	3	1	3	7	4
19791	3	5	5	13	2
19794	1	1	1	3	3
19795	1	1	1	3	3
19799	1	1	1	3	3
19800	4	1	3	8	4
19802	5	5	5	15	2
19805	1	4	3	8	1
19808	5	5	5	15	2
19810	1	1	1	3	3
19813	5	5	3	13	2
19815	3	5	5	13	2
19816	4	4	4	12	2
19820	3	1	1	5	4
19821	5	5	5	15	2
19823	5	1	1	7	4
19824	5	5	4	14	2
19826	3	1	4	8	4
19828	3	4	4	11	1
19834	4	5	5	14	2
19838	4	4	4	12	2
19840	5	4	3	12	2
19850	4	4	3	11	1
19852	1	1	1	3	3
19858	5	5	5	15	2
19860	3	4	3	10	1
19861	5	5	5	15	2
19866	1	1	1	3	3
19871	4	1	4	9	4
19874	4	1	4	9	4
19875	5	1	1	7	4
19876	1	1	3	5	3
19883	3	4	4	11	1
19884	3	1	1	5	4
19885	1	4	4	9	1
19888	1	1	1	3	3
19889	5	5	5	15	2
19891	3	1	1	5	4
19892	5	4	3	12	2
19894	1	5	4	10	1
19895	3	4	5	12	1
19896	4	5	4	13	2
19897	4	5	4	13	2
19904	5	4	1	10	1
19906	4	5	5	14	2
19908	1	1	1	3	3
19909	5	5	5	15	2
19913	1	4	4	9	1
19914	4	1	1	6	4
19921	3	1	4	8	4
19923	4	5	5	14	2
19926	4	1	3	8	4
19927	1	1	1	3	3
19945	3	5	5	13	2
19947	4	4	3	11	1
19948	4	5	3	12	1
19952	5	5	3	13	2
19955	4	5	5	14	2
19956	1	1	1	3	3
19958	1	5	4	10	1
19961	5	4	3	12	2
19963	3	1	1	5	4
19964	1	1	3	5	3
19967	4	4	3	11	1
19968	3	1	1	5	4
19972	1	1	3	5	3
19973	3	4	4	11	1
19975	5	1	1	7	4
19976	1	1	4	6	3
19977	5	5	3	13	2
19983	4	4	4	12	2
19985	5	5	4	14	2
19986	4	5	3	12	1
19992	3	4	4	11	1
19993	4	4	3	11	1
19996	5	5	4	14	2
19997	1	4	1	6	1
19999	5	5	4	14	2
20006	3	4	4	11	1
20014	1	1	1	3	3
20017	5	5	5	15	2
20031	4	4	1	9	1
20032	1	1	1	3	3
20035	4	5	3	12	1
20036	3	4	4	11	1
20045	3	4	3	10	1
20062	5	5	4	14	2
20063	4	5	4	13	2
20068	3	1	1	5	4
20070	3	5	4	12	1
20071	1	1	5	7	3
20073	5	5	5	15	2
20074	1	1	1	3	3
20076	4	1	1	6	4
20081	3	1	3	7	4
20083	1	4	3	8	1
20085	3	1	4	8	4
20087	4	1	1	6	4
20088	4	5	5	14	2
20093	1	1	4	6	3
20095	1	1	5	7	3
20101	5	1	3	9	4
20108	1	1	4	6	3
20109	4	5	5	14	2
20111	5	5	5	15	2
20115	5	4	5	14	2
20117	4	5	3	12	1
20118	3	5	4	12	1
20120	5	5	5	15	2
20129	5	4	4	13	2
20131	4	4	4	12	2
20132	4	5	5	14	2
20133	1	4	3	8	1
20136	1	1	3	5	3
20139	5	5	4	14	2
20141	1	4	3	8	1
20143	3	4	4	11	1
20148	4	5	4	13	2
20154	1	1	1	3	3
20155	1	1	1	3	3
20158	4	4	3	11	1
20159	5	4	3	12	2
20160	4	1	3	8	4
20163	5	4	4	13	2
20166	5	5	4	14	2
20170	3	5	5	13	2
20172	5	4	1	10	1
20178	4	1	1	6	4
20180	4	5	3	12	1
20184	3	1	4	8	4
20192	5	4	3	12	2
20200	1	5	5	11	1
20201	5	5	5	15	2
20204	3	4	4	11	1
20208	3	1	4	8	4
20214	5	5	5	15	2
20221	3	4	3	10	1
20223	3	1	3	7	4
20224	3	5	4	12	1
20240	1	1	3	5	3
20241	4	5	5	14	2
20242	5	5	5	15	2
20244	4	1	1	6	4
20248	5	1	1	7	4
20250	5	5	5	15	2
20258	4	1	3	8	4
20276	5	1	1	7	4
20285	1	1	1	3	3
20295	1	1	4	6	3
20298	5	5	4	14	2
20301	5	5	5	15	2
20303	3	5	5	13	2
20306	4	5	5	14	2
20307	5	5	5	15	2
20309	3	1	1	5	4
20313	3	1	1	5	4
20316	5	5	5	15	2
20317	5	5	5	15	2
20318	4	4	3	11	1
20322	1	4	3	8	1
20327	1	1	3	5	3
20333	1	1	3	5	3
20336	1	1	1	3	3
20339	4	5	3	12	1
20342	4	4	1	9	1
20343	5	5	5	15	2
20345	4	4	4	12	2
20349	1	1	1	3	3
20352	4	5	5	14	2
20354	3	1	1	5	4
20358	5	1	3	9	4
20362	4	4	3	11	1
20364	4	1	1	6	4
20370	4	1	3	8	4
20383	5	5	5	15	2
20388	5	1	1	7	4
20391	3	5	5	13	2
20392	3	5	3	11	1
20397	3	1	1	5	4
20398	5	4	3	12	2
20400	5	5	5	15	2
20402	4	5	4	13	2
20404	5	4	4	13	2
20410	4	5	5	14	2
20411	5	5	4	14	2
20412	5	5	4	14	2
20413	1	1	1	3	3
20420	5	5	5	15	2
20422	5	5	5	15	2
20425	4	5	5	14	2
20426	3	1	1	5	4
20437	3	4	1	8	1
20438	5	1	1	7	4
20441	4	5	5	14	2
20443	1	4	3	8	1
20444	5	4	3	12	2
20449	1	1	1	3	3
20453	3	5	4	12	1
20454	5	4	4	13	2
20455	4	4	3	11	1
20462	4	4	1	9	1
20464	1	1	3	5	3
20480	1	1	3	5	3
20482	1	1	1	3	3
20483	4	5	4	13	2
20485	4	4	5	13	2
20486	3	1	3	7	4
20489	5	1	3	9	4
20494	1	1	1	3	3
20497	4	5	5	14	2
20499	5	1	4	10	4
20501	4	4	3	11	1
